"sampleID","sample_date","sample_time","area","transect","plot","medium","depth","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"ORP",-24,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"temp",28,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"DOC",10.38,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"TC",70.969,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Cl",47.9,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"SO4",0.05,"MG/L","ANION","IC",0.1,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Fe_II",22,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Mn_OES",4.888383823,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Fe_OES",29.65212908,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"P",2.198396622,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ca",59.39063735,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Mg",21.45916312,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Be",0.018849379,"UG/L","TE","ICP-MS",0.016,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Na",NA,"UG/L","CATION","ICP-MS",27.4,NA
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Al",5.04643651,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Si",28432.71648,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"K",203.6053621,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"V",0.516523881,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Cr",0.444107056,"UG/L","TE","ICP-MS",0.042,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Mn",4670.420997,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Fe",28178.71665,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Co",0.324006482,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ni",0.399758954,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Cu",0.183044914,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Zn",4.233948538,"UG/L","TE","ICP-MS",0.774,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"As",2.751080774,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Se",0.324010268,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Sr",195.409721,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Y",0.143096885,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Mo",0.033102813,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Cd",0.008076918,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Sb",0.061413518,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ba",154.3131951,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"La",0.025570627,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Pr",0.007140349,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ce",0.04788137,"UG/L","TE","ICP-MS",0.008,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Nd",0.046284653,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Sm",0.01104851,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Gd_160",0.02133221,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Dy",0.018176559,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Er",0.011181027,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Yb",0.009225432,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Tl",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"Th",0.004581394,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"U",0.010743059,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"DIC",60.589,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-25",2023-03-09,12H 35M 0S,"WLD","old",2,"WI",50,2023,68,"CaMg",80.84980047,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"pH",6.82,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"SpC",552,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"ORP",-26,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"temp",27.8,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"DOC",10.62,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"TC",58.957,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Cl",33.8,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"SO4",0.05,"MG/L","ANION","IC",0.1,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Fe_II",14,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Mn_OES",3.239280809,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Fe_OES",17.22517921,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"P",0.500966782,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ca",52.95962632,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Mg",19.99805842,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Na",NA,"UG/L","CATION","ICP-MS",27.4,NA
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Al",3.73162569,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Si",20590.15416,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"K",1171.524355,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"V",1.22153056,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Cr",0.100535788,"UG/L","TE","ICP-MS",0.042,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Mn",3100.725969,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Fe",16308.01003,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Co",2.448680029,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ni",3.227525771,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Cu",0.166594815,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Zn",3.781845738,"UG/L","TE","ICP-MS",0.774,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"As",6.414173683,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Se",0.546247009,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Sr",188.8673976,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Y",0.14780066,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Mo",0.621030559,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Cd",0.0025,"UG/L","TE","ICP-MS",0.005,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Sb",0.098758658,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ba",163.0392061,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"La",0.077319182,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Pr",0.019510362,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ce",0.167487715,"UG/L","TE","ICP-MS",0.008,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Nd",0.096639505,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Sm",0.022625265,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Gd_160",0.027484275,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Dy",0.01818601,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Er",0.012155557,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Yb",0.00934315,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Tl",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"Th",0.006696682,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"U",0.262659027,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"DIC",48.337,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-26",2023-03-09,12H 50M 0S,"WLD","old",3,"WI",10,2023,68,"CaMg",72.95768474,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"pH",6.85,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"SpC",530,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"ORP",-21,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"temp",26.7,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"DOC",9.395,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"TC",56.549,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Cl",36.13,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"SO4",0.05,"MG/L","ANION","IC",0.1,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Fe_II",12.25,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Mn_OES",3.206465708,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Fe_OES",17.2524016,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ca",47.27627687,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Mg",17.66074669,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Na",50752.67886,"UG/L","CATION","ICP-MS",27.4,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Al",7.478121324,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Si",21882.93981,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"K",792.5244544,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"V",0.902295148,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Cr",0.088731456,"UG/L","TE","ICP-MS",0.042,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Mn",2951.288527,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Fe",15813.67898,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Co",0.442293644,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ni",0.685883201,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Cu",43.43507818,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Zn",1.411690432,"UG/L","TE","ICP-MS",0.774,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"As",4.164109957,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Se",0.330069188,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Sr",164.1434364,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Y",0.060890519,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Mo",0.22208569,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Cd",0.0025,"UG/L","TE","ICP-MS",0.005,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Sb",0.093972788,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ba",150.8426943,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"La",0.016061555,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Pr",0.004243153,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ce",0.036822562,"UG/L","TE","ICP-MS",0.008,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Nd",0.024255954,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Sm",0.006383322,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Gd_160",0.01048645,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Dy",0.006849743,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Er",0.00437585,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Yb",0.004754009,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-27",2023-03-09,13H 6M 0S,"WLD","old",3,"WI",20,2023,68,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
