"sampleID","sample_date","sample_time","area","transect","plot","medium","depth","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Fe_II",16.25,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Mn_OES",5.686108176,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Fe_OES",24.7289802,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Ca",78.45414905,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Mg",23.37223913,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"Si",15.35,"UG/L","TE","ICP-MS",30.7,"<"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"DIC",54.225481163,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-52",2023-07-11,13H 23M 0S,"WLD","young",2,"WI",50,2023,192,"CaMg",101.82638818,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"pH",7.11,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"SpC",180,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"ORP",63,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"temp",30.2,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"DOC",13.97333317,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"TC",38.33338864,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Fe_II",0.03,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Mn_OES",2.692501785,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Ca",37.09340847,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Mg",12.9697581,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"Si",15.35,"UG/L","TE","ICP-MS",30.7,"<"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"DIC",24.36005547,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-53",2023-07-13,9H 22M 0S,"WLD","old",3,"WS",0,2023,194,"CaMg",50.06316657,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"pH",6.86,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"SpC",915,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"ORP",-163,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"temp",30.4,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"DOC",11.23286908,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"TC",97.49938862,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Fe_II",60.5,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Mn_OES",9.880271164,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Fe_OES",70.5039151,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Ca",170.0601016,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Mg",54.79660995,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"Si",15.35,"UG/L","TE","ICP-MS",30.7,"<"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"DIC",86.26651954,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-54",2023-07-13,9H 52M 0S,"WLD","old",3,"WI",50,2023,194,"CaMg",224.85671155,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"pH",6.95,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"SpC",960,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"ORP",-123,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"temp",32.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"DOC",11.88080826,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"TC",59.11155088,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Fe_II",28,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Mn_OES",6.631168736,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Fe_OES",27.69467944,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Ca",97.97490913,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Mg",34.62534396,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"Si",15.35,"UG/L","TE","ICP-MS",30.7,"<"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"DIC",47.23074262,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-55",2023-07-13,10H 15M 0S,"WLD","old",3,"WI",30,2023,194,"CaMg",132.60025309,"MG/L","CATION","ICP-OES",0.5,"NONE"
