DateTime,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,gust,peak_wind_gust,peak_wind_drct,feel
3/27/23 11:59,69,69,100,0,0,0,29.93,1013.3,,,,69.1
3/27/23 12:59,70,70,100,0,0,0,29.94,1013.9,,,,70
3/27/23 13:59,72,71,96.99,0,0,0.02,29.96,1014.6,,,,72
3/27/23 14:59,73,72,96.68,0,0,0,29.97,1014.7,,,,73
3/27/23 15:59,75,72,90.4,0,0,0,29.96,1014.6,,,,75
3/27/23 16:59,77,72,84.58,,3,0,29.97,1014.8,,,,77
3/27/23 17:59,76,70,81.96,0,0,0,29.97,1014.8,,,,75.9
3/27/23 18:59,79,71,76.79,140,5,0,29.96,1014.5,,,,79
3/27/23 19:59,76,71,85.09,220,4,0,29.95,1014.1,,,,75.9
3/27/23 20:59,77,72,84.58,,3,0,29.94,1013.6,,,,77
3/27/23 21:59,76,72,87.73,,3,0,29.92,1013.2,,,,75.9
3/27/23 22:59,75,72,90.4,140,3,0,29.93,1013.4,,,,75
3/27/23 23:59,74,72,93.79,0,0,0,29.94,1013.7,,,,73.9
3/28/23 0:59,72,71,96.99,,3,0,29.95,1014.3,,,,72
3/28/23 1:59,71,71,100,0,0,0,29.97,1014.9,,,,71.1
3/28/23 2:59,72,72,100,130,3,0,29.99,1015.6,,,,72
3/28/23 3:59,71,71,100,0,0,0,30,1015.7,,,,71.1
3/28/23 4:59,71,71,100,0,0,0,30,1015.7,,,,71.1
3/28/23 5:59,72,72,100,,3,0,29.98,1015.2,,,,72
3/28/23 6:59,71,71,100,0,0,0,29.98,1015.1,,,,71.1
3/28/23 7:59,71,71,100,0,0,0,29.97,1014.8,,,,71.1
3/28/23 9:59,71,71,100,,3,0,29.98,1015.1,,,,71.1
3/28/23 10:59,70,70,100,,3,0.13,30.02,1016.4,,,,70
3/28/23 11:59,69,69,100,140,5,0.07,29.99,1015.6,,,,69.1
3/28/23 12:59,70,70,100,,3,0,29.98,1015,,,,70
3/28/23 13:59,71,70,96.32,330,3,0,30.03,1016.9,,,,71.1
3/28/23 14:59,71,70,96.32,350,6,0,30.07,1018.2,,,,71.1
3/28/23 15:59,73,70,90.32,0,0,0,30.07,1018.2,,,,73
3/28/23 16:59,70,68,93.37,280,3,0.01,30.1,1019.1,,,,70
3/28/23 17:59,72,70,93.43,,3,0,30.08,1018.6,,,,72
3/28/23 18:59,74,67,78.77,340,7,0,30.07,1018.2,15,,,73.9
3/28/23 19:59,76,68,76.53,350,8,0,30.06,1017.9,,,,75.9
3/28/23 20:59,74,63,68.76,,5,0,30.05,1017.4,20,,,73.9
3/28/23 21:59,76,61,59.92,350,8,0,30.05,1017.4,18,,,75.9
3/28/23 22:59,74,58,57.36,340,9,0,30.06,1017.8,18,,,73.9
3/28/23 23:59,72,56,56.89,,6,0,30.06,1018,,,,72
3/29/23 0:59,70,55,58.94,360,6,0,30.1,1019.1,,,,70
3/29/23 1:59,68,54,60.86,360,6,0,30.13,1020.1,,,,68
3/29/23 2:59,67,52,58.74,,4,0,30.16,1021.3,,,,66.9
3/29/23 3:59,66,51,58.62,,4,0,30.14,1020.7,,,,66
3/29/23 4:59,66,49,54.01,,6,0,30.15,1020.8,,,,66
3/29/23 5:59,64,47,53.72,,3,0,30.14,1020.6,,,,64
3/29/23 6:59,62,47,57.43,,6,0,30.14,1020.6,,,,62.1
3/29/23 7:59,61,45,55.57,,5,0,30.13,1020.2,,,,61
3/29/23 8:59,59,44,57.66,,4,0,30.12,1019.8,,,,59
3/29/23 9:59,58,44,59.98,,4,0,30.13,1020.3,,,,57.9
3/29/23 10:59,58,44,59.98,,3,0,30.14,1020.4,,,,57.9
3/29/23 11:59,58,44,59.98,,,0,30.11,1019.7,,,,57.9
3/29/23 12:59,57,45,64.12,,5,0,30.14,1020.5,,,,57
3/29/23 13:59,58,45,62.07,,6,0,30.16,1021.2,,,,57.9
3/29/23 14:59,59,46,61.98,,,0,30.2,1022.6,,,,59
3/29/23 15:59,61,46,57.72,,,0,30.23,1023.5,,,,61
3/29/23 16:59,64,47,53.72,20,7,0,30.23,1023.7,,,,64
3/29/23 17:59,65,47,52.06,,6,0,30.21,1022.8,,,,64.9
3/29/23 18:59,65,47,52.06,,,0,30.2,1022.5,,,,64.9
3/29/23 19:59,64,47,53.72,,6,0,30.16,1021.3,,,,64
3/29/23 20:59,64,51,62.85,,3,0,30.15,1020.8,,,,64
3/29/23 21:59,65,50,58.47,,5,0,30.14,1020.5,,,,64.9
3/29/23 22:59,64,49,57.91,,4,0,30.14,1020.6,,,,64
3/29/23 23:59,62,50,64.5,0,0,0,30.14,1020.7,,,,62.1
3/30/23 0:59,59,49,69.12,0,0,0,30.16,1021.1,,,,59
3/30/23 1:59,58,50,74.91,0,0,0,30.16,1021.1,,,,57.9
3/30/23 2:59,57,52,83.33,0,0,0,30.17,1021.5,,,,57
3/30/23 3:59,56,51,83.88,0,0,0,30.17,1021.7,,,,55.9
3/30/23 4:59,56,51,83.88,0,0,0,30.16,1021.1,,,,55.9
3/30/23 5:59,55,52,89.59,0,0,0,30.15,1020.9,,,,55
3/30/23 6:59,54,51,89.88,0,0,0,30.14,1020.6,,,,54
3/30/23 7:59,54,51,89.88,0,0,0,30.12,1020,,,,54
3/30/23 8:59,55,51,86.66,0,0,0,30.11,1019.5,,,,55
3/30/23 9:59,56,51,83.88,0,0,0,30.11,1019.7,,,,55.9
3/30/23 10:59,56,51,83.88,0,0,0,30.11,1019.7,,,,55.9
3/30/23 11:59,56,51,83.88,100,3,0,30.12,1019.9,,,,55.9
3/30/23 12:59,59,54,83.46,,5,0,30.12,1020,,,,59
3/30/23 13:59,64,56,74.93,,6,0,30.13,1020.2,,,,64
3/30/23 14:59,67,58,72.81,110,7,0,30.14,1020.7,,,,66.9
3/30/23 15:59,70,61,73.11,110,8,0,30.15,1020.9,19,,,70
3/30/23 16:59,72,62,71.02,120,10,0,30.14,1020.5,21,,,72
3/30/23 17:59,73,62,68.66,130,11,0,30.12,1019.9,21,,,73
3/30/23 18:59,73,63,70.87,130,12,0,30.11,1019.6,19,,,73
3/30/23 19:59,74,63,68.76,130,10,0,30.09,1018.9,18,,,73.9
3/30/23 20:59,74,63,68.76,130,10,0,30.07,1018.3,22,,,73.9
3/30/23 21:59,74,63,68.76,130,9,0,30.06,1018,17,,,73.9
3/30/23 23:59,70,63,78.46,120,8,0,30.07,1018.1,,,,70
3/31/23 0:59,69,63,80.92,120,8,0,30.07,1018.2,,,,69.1
3/31/23 1:59,68,64,87.03,110,8,0,30.07,1018.2,,,,68
3/31/23 2:59,68,65,89.81,120,7,0,30.09,1018.7,16,,,68
3/31/23 3:59,68,66,93.32,120,9,0,30.08,1018.6,,,,68
3/31/23 4:59,69,66,89.86,120,9,0,30.06,1017.9,,,,69.1
3/31/23 5:59,68,66,93.32,120,6,0,30.06,1017.9,,,,68
3/31/23 6:59,68,66,93.32,120,5,0,30.06,1018,,,,68
3/31/23 7:59,69,66,89.86,120,4,0,30.06,1018,,,,69.1
3/31/23 8:59,68,66,93.32,120,4,0,30.04,1017.3,,,,68
3/31/23 9:59,68,66,93.32,120,5,0,30.04,1017.1,,,,68
3/31/23 10:59,68,66,93.32,120,6,0,30.04,1017.1,,,,68
3/31/23 11:59,68,67,96.28,130,5,0,30.06,1017.8,,,,68
3/31/23 12:59,69,68,96.29,130,7,0,30.06,1017.9,,,,69.1
3/31/23 13:59,72,69,90.59,130,9,0,30.05,1017.6,17,,,72
3/31/23 14:59,72,69,90.59,140,8,0,30.05,1017.4,,,,72
3/31/23 15:59,73,69,87.59,130,9,0,30.04,1017.3,22,,,73
3/31/23 16:59,73,69,87.59,140,8,0,30.04,1017.1,16,,,73
3/31/23 17:59,74,69,84.97,140,9,0,30.01,1016.2,19,,,73.9
3/31/23 18:59,74,70,87.63,150,8,0,30.02,1016.6,,,,73.9
3/31/23 19:59,76,70,81.96,150,8,0,30.01,1016.3,,,,75.9
3/31/23 20:59,73,70,90.32,,5,0,30.01,1016.1,,,,73
3/31/23 21:59,75,71,87.68,,4,0,29.99,1015.5,,,,75
3/31/23 22:59,74,70,87.63,,,0,29.99,1015.4,,,,73.9
3/31/23 23:59,73,70,90.32,,3,0,29.99,1015.4,,,,73
4/1/23 0:59,72,70,93.43,,4,0,30,1015.8,,,,72
4/1/23 1:59,72,70,93.43,,4,0,30.01,1016.1,,,,72
4/1/23 2:59,71,70,96.32,,4,0,30.04,1017.1,,,,71.1
4/1/23 3:59,72,70,93.43,,,0,30.05,1017.5,,,,72
4/1/23 4:59,71,70,96.32,,3,0,30.05,1017.5,,,,71.1
4/1/23 5:59,71,70,96.32,,3,0,30.04,1017.1,,,,71.1
4/1/23 6:59,71,70,96.32,,4,0,30.02,1016.6,,,,71.1
4/1/23 7:59,70,69,96.97,,3,0,30.02,1016.3,,,,70
4/1/23 8:59,68,68,100,210,4,0,30.03,1016.7,,,,68
4/1/23 9:59,69,69,100,,4,0,30.02,1016.5,,,,69.1
4/1/23 10:59,68,68,100,0,0,0,30.04,1017.2,,,,68
4/1/23 11:59,68,68,100,0,0,0.01,30.06,1017.7,,,,68
4/1/23 12:59,69,69,100,0,0,0,30.07,1018.2,,,,69.1
4/1/23 13:59,71,71,100,260,3,0,30.09,1019,,,,71.1
4/1/23 14:59,71,71,100,280,3,0,30.12,1019.7,,,,71.1
4/1/23 15:59,71,71,100,240,3,0,30.13,1020.2,,,,71.1
4/1/23 16:59,73,71,93.77,,3,0,30.13,1020.2,,,,73
4/1/23 17:59,74,70,87.63,250,5,0,30.11,1019.7,,,,73.9
4/1/23 18:59,74,70,87.63,230,7,0,30.08,1018.6,,,,73.9
4/1/23 19:59,74,71,90.97,220,7,0,30.07,1018.1,,,,73.9
4/1/23 20:59,75,71,87.68,,5,0,30.04,1017.3,,,,75
4/1/23 21:59,73,70,90.32,220,6,0,30.03,1016.9,,,,73
4/1/23 22:59,72,70,93.43,,3,0,30.03,1016.8,,,,72
4/1/23 23:59,71,70,96.32,,3,0,30.03,1016.8,,,,71.1
4/2/23 0:59,70,70,100,,3,0,30.05,1017.5,,,,70
4/2/23 1:59,70,70,100,,4,0,30.06,1018,,,,70
4/2/23 2:59,69,69,100,0,0,0,30.07,1018.3,,,,69.1
4/2/23 3:59,69,69,100,0,0,0,30.07,1018.1,,,,69.1
4/2/23 4:59,68,68,100,0,0,0,30.06,1017.8,,,,68
4/2/23 5:59,67,67,100,0,0,0,30.05,1017.6,,,,66.9
4/2/23 6:59,67,67,100,120,3,0,30.03,1016.7,,,,66.9
4/2/23 7:59,68,68,100,0,0,0,30.02,1016.6,,,,68
4/2/23 8:59,67,67,100,0,0,0,30.03,1016.7,,,,66.9
4/2/23 9:59,67,67,100,150,4,0,30.02,1016.5,,,,66.9
4/2/23 10:59,66,66,100,0,0,0.01,30.03,1016.8,,,,66
4/2/23 11:59,66,66,100,120,3,0,30.03,1016.8,,,,66
4/2/23 12:59,66,66,100,80,3,0,30.05,1017.5,,,,66
4/2/23 13:59,69,69,100,,3,0,30.06,1018,,,,69.1
4/2/23 14:59,71,61,70.42,110,7,0,30.05,1017.6,,,,71.1
4/2/23 15:59,75,60,59.81,,5,0,30.06,1017.9,,,,75
4/2/23 16:59,77,65,66.27,130,7,0,30.05,1017.4,,,,77
4/2/23 17:59,78,69,73.88,140,7,0,30.03,1016.9,,,,78.1
4/2/23 18:59,77,68,73.78,,6,0,30,1016,,,,77
4/2/23 19:59,79,69,71.72,,6,0,29.98,1015.1,,,,79
4/2/23 20:59,77,69,76.62,130,6,0,29.95,1014.3,,,,77
4/2/23 21:59,75,68,78.86,,4,0,29.95,1014,,,,75
4/2/23 22:59,75,69,81.9,130,8,0,29.91,1012.9,,,,75
4/2/23 23:59,73,69,87.59,130,8,0,29.9,1012.4,17,,,73
4/3/23 0:59,72,70,93.43,130,6,0,29.89,1012.2,,,,72
4/3/23 1:59,71,70,96.32,,5,0,29.89,1012.2,,,,71.1
4/3/23 2:59,71,70,96.32,140,6,0,29.91,1012.7,,,,71.1
4/3/23 3:59,71,70,96.32,140,6,0,29.9,1012.4,,,,71.1
4/3/23 4:59,71,71,100,,,0,29.88,1011.7,,,,71.1
4/3/23 5:59,72,72,100,,,0,29.89,1012,,,,72
4/3/23 6:59,72,72,100,,4,0,29.88,1011.8,,,,72
4/3/23 7:59,72,72,100,,3,0,29.87,1011.3,,,,72
4/3/23 8:59,72,72,100,,3,0,29.85,1010.8,,,,72
4/3/23 9:59,72,72,100,,,0,29.85,1010.8,,,,72
4/3/23 10:59,72,71,96.99,,3,0,29.86,1011.1,,,,72
4/3/23 11:59,71,71,100,,3,0,29.87,1011.4,,,,71.1
4/3/23 12:59,72,72,100,,,0,29.88,1011.9,,,,72
4/3/23 13:59,73,72,96.68,,4,0,29.89,1012.2,,,,73
4/3/23 14:59,74,72,93.79,,3,0,29.9,1012.5,,,,73.9
4/3/23 15:59,78,73,84.36,,3,0,29.91,1012.7,,,,78.1
4/3/23 16:59,78,73,84.36,160,4,0,29.9,1012.4,,,,78.1
